"unique_key","created_date","closed_date","agency","agency_name","complaint_type","descriptor","location_type","incident_zip","incident_address","street_name","cross_street_1","cross_street_2","intersection_street_1","intersection_street_2","address_type","city","landmark","facility_type","status","due_date","resolution_description","resolution_action_updated_date","community_board","bbl","borough","x_coordinate_state_plane","y_coordinate_state_plane","open_data_channel_type","park_facility_name","park_borough","vehicle_type","taxi_company_borough","taxi_pick_up_location","bridge_highway_name","bridge_highway_direction","road_ramp","bridge_highway_segment","latitude","longitude","location"
"66455791","2025-10-13T00:17:27.000",,"NYPD","New York City Police Department","Noise - Residential","Banging/Pounding","Residential Building/House","10467","3230 STEUBEN AVENUE","STEUBEN AVENUE","EAST MOSHOLU PARKWAY NORTH","EAST  208 STREET","EAST MOSHOLU PARKWAY NORTH","EAST  208 STREET","ADDRESS","BRONX","STEUBEN AVENUE",,"In Progress",,,"2025-10-13T02:38:29.000","07 BRONX","2033360059","BRONX","1016968","258974","ONLINE","Unspecified","BRONX",,,,,,,,"40.877437455188655","-73.8816891765261","
,  
(40.877437455188655, -73.8816891765261)"
"66456463","2025-10-13T00:17:12.000","2025-10-13T00:56:41.000","NYPD","New York City Police Department","Noise - Residential","Loud Music/Party","Residential Building/House","10466","655 EAST  230 STREET","EAST  230 STREET","CARPENTER AVENUE","LOWERRE PLACE","CARPENTER AVENUE","LOWERRE PLACE","ADDRESS","BRONX","EAST  230 STREET",,"Closed",,"The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.","2025-10-13T00:56:48.000","12 BRONX","2048330028","BRONX","1022911","264242","MOBILE","Unspecified","BRONX",,,,,,,,"40.89187241649303","-73.86016845296459","
,  
(40.89187241649303, -73.86016845296459)"
"66454221","2025-10-13T00:16:22.000","2025-10-13T00:55:56.000","NYPD","New York City Police Department","Noise - Residential","Loud Music/Party","Residential Building/House","10466","655 EAST  230 STREET","EAST  230 STREET","CARPENTER AVENUE","LOWERRE PLACE","CARPENTER AVENUE","LOWERRE PLACE","ADDRESS","BRONX","EAST  230 STREET",,"Closed",,"The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.","2025-10-13T00:56:04.000","12 BRONX","2048330028","BRONX","1022911","264242","MOBILE","Unspecified","BRONX",,,,,,,,"40.89187241649303","-73.86016845296459","
,  
(40.89187241649303, -73.86016845296459)"
"66455900","2025-10-13T00:16:22.000","2025-10-13T01:19:34.000","NYPD","New York City Police Department","Illegal Parking","Paper License Plates","Street/Sidewalk","11379","65-47 ADMIRAL AVENUE","ADMIRAL AVENUE","65 PLACE","65 LANE","65 PLACE","65 LANE","ADDRESS","MIDDLE VILLAGE","ADMIRAL AVENUE",,"Closed",,"The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.","2025-10-13T01:19:39.000","05 QUEENS","4036030001","QUEENS","1013512","198293","MOBILE","Unspecified","QUEENS",,,,,,,,"40.71089684090093","-73.89445072365946","
,  
(40.71089684090093, -73.89445072365946)"
"66453022","2025-10-13T00:15:44.000","2025-10-13T00:56:06.000","NYPD","New York City Police Department","Noise - Residential","Loud Music/Party","Residential Building/House","10466","655 EAST  230 STREET","EAST  230 STREET","CARPENTER AVENUE","LOWERRE PLACE","CARPENTER AVENUE","LOWERRE PLACE","ADDRESS","BRONX","EAST  230 STREET",,"Closed",,"The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.","2025-10-13T00:56:17.000","12 BRONX","2048330028","BRONX","1022911","264242","MOBILE","Unspecified","BRONX",,,,,,,,"40.89187241649303","-73.86016845296459","
,  
(40.89187241649303, -73.86016845296459)"
"66455084","2025-10-13T00:15:43.000","2025-10-13T00:47:57.000","NYPD","New York City Police Department","Noise - Commercial","Loud Music/Party","Club/Bar/Restaurant","11419","116-02 LIBERTY AVENUE","LIBERTY AVENUE","116 STREET","117 STREET","116 STREET","117 STREET","ADDRESS","SOUTH RICHMOND HILL","LIBERTY AVENUE",,"Closed",,"The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.","2025-10-13T00:48:03.000","10 QUEENS","4095700001","QUEENS","1032314","189196","PHONE","Unspecified","QUEENS",,,,,,,,"40.685845584513814","-73.82669617204431","
,  
(40.685845584513814, -73.82669617204431)"
"66455274","2025-10-13T00:15:39.000","2025-10-13T00:46:36.000","NYPD","New York City Police Department","Noise - Residential","Loud Music/Party","Residential Building/House","10001","208 WEST   30 STREET","WEST   30 STREET","7 AVENUE","8 AVENUE","7 AVENUE","8 AVENUE","ADDRESS","NEW YORK","WEST   30 STREET",,"Closed",,"The Police Department responded to the complaint and determined that police action was not necessary.","2025-10-13T00:46:38.000","05 MANHATTAN","1007790049","MANHATTAN","986175","212052","ONLINE","Unspecified","MANHATTAN",,,,,,,,"40.74871010966081","-73.99305250373475","
,  
(40.74871010966081, -73.99305250373475)"
"66456900","2025-10-13T00:15:18.000",,"TLC","Taxi and Limousine Commission","Taxi Complaint","Driver Complaint - Passenger","Street","11369","LA GUARDIA AIRPORT","LA GUARDIA AIRPORT","94 STREET","GRAND CENTRAL PARKWAY ET    7 EB","94 STREET","GRAND CENTRAL PARKWAY ET    7 EB","PLACE","EAST ELMHURST","LA GUARDIA AIRPORT",,"In Progress",,,,"80 QUEENS","4009260001","QUEENS","1018236","221443","ONLINE","Unspecified","QUEENS",,,"LA GUARDIA AIRPORT, QUEENS (EAST ELMHURST) ,NY, 11369",,,,,"40.77442086598845","-73.87729410513894","
,  
(40.77442086598845, -73.87729410513894)"
"66453362","2025-10-13T00:15:12.000",,"NYPD","New York City Police Department","Blocked Driveway","Partial Access","Street/Sidewalk","11368","35-11 97 STREET","97 STREET","35 AVENUE","37 AVENUE","35 AVENUE","37 AVENUE","ADDRESS","CORONA","97 STREET",,"In Progress",,,,"03 QUEENS","4017380056","QUEENS","1020130","213640","PHONE","Unspecified","QUEENS",,,,,,,,"40.75299618111005","-73.87049750889055","
,  
(40.75299618111005, -73.87049750889055)"
"66456238","2025-10-13T00:15:09.000","2025-10-13T01:26:33.000","NYPD","New York City Police Department","Noise - Commercial","Loud Music/Party","Club/Bar/Restaurant","11222","134 KINGSLAND AVENUE","KINGSLAND AVENUE","BEADEL STREET","LOMBARDY STREET","BEADEL STREET","LOMBARDY STREET","ADDRESS","BROOKLYN","KINGSLAND AVENUE",,"Closed",,"The Police Department responded to the complaint and took action to fix the condition.","2025-10-13T01:26:38.000","01 BROOKLYN","3028340001","BROOKLYN","1000639","201961","PHONE","Unspecified","BROOKLYN",,,,,,,,"40.720997830237245","-73.94087523138707","
,  
(40.720997830237245, -73.94087523138707)"
"66458572","2025-10-13T00:15:00.000",,"DOT","Department of Transportation","Traffic Signal Condition","Controller",,"10305",,,,,"TOMPKINS AVENUE","LYNHURST AVENUE","INTERSECTION","STATEN ISLAND",,"N/A","Open",,,,"01 STATEN ISLAND",,"STATEN ISLAND","963722","163724","UNKNOWN","Unspecified","STATEN ISLAND",,,,,,,,"40.616037207851825","-74.07394013431811","
,  
(40.616037207851825, -74.07394013431811)"
"66458574","2025-10-13T00:15:00.000",,"DOT","Department of Transportation","Traffic Signal Condition","Controller",,"11354",,,,,"NORTHERN BOULEVARD","PRINCE STREET","INTERSECTION","QUEENS",,"N/A","Open",,,,"07 QUEENS",,"QUEENS","1030433","217210","UNKNOWN","Unspecified","QUEENS",,,,,,,,"40.762747091491434","-73.83328621594453","
,  
(40.762747091491434, -73.83328621594453)"
"66459956","2025-10-13T00:14:57.000","2025-10-13T00:56:05.000","NYPD","New York City Police Department","Noise - Residential","Loud Music/Party","Residential Building/House","10466","655 EAST  230 STREET","EAST  230 STREET","CARPENTER AVENUE","LOWERRE PLACE","CARPENTER AVENUE","LOWERRE PLACE","ADDRESS","BRONX","EAST  230 STREET",,"Closed",,"The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.","2025-10-13T00:56:16.000","12 BRONX","2048330028","BRONX","1022911","264242","MOBILE","Unspecified","BRONX",,,,,,,,"40.89187241649303","-73.86016845296459","
,  
(40.89187241649303, -73.86016845296459)"
"66454132","2025-10-13T00:14:17.000","2025-10-13T00:56:40.000","NYPD","New York City Police Department","Noise - Residential","Loud Music/Party","Residential Building/House","10466","655 EAST  230 STREET","EAST  230 STREET","CARPENTER AVENUE","LOWERRE PLACE","CARPENTER AVENUE","LOWERRE PLACE","ADDRESS","BRONX","EAST  230 STREET",,"Closed",,"The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.","2025-10-13T00:56:48.000","12 BRONX","2048330028","BRONX","1022911","264242","MOBILE","Unspecified","BRONX",,,,,,,,"40.89187241649303","-73.86016845296459","
,  
(40.89187241649303, -73.86016845296459)"
"66452482","2025-10-13T00:14:12.000","2025-10-13T01:11:14.000","NYPD","New York City Police Department","Illegal Parking","Blocked Hydrant","Street/Sidewalk","11423","91 AVENUE","91 AVENUE","91 AVENUE","183 STREET","91 AVENUE","183 STREET","INTERSECTION",,,,"Closed",,"The Police Department issued a summons in response to the complaint.","2025-10-13T01:11:18.000","12 QUEENS",,"QUEENS","1045870","198127","PHONE","Unspecified","QUEENS",,,,,,,,"40.710275025734","-73.777735932581","
,  
(40.710275025734, -73.777735932581)"
"66460711","2025-10-13T00:14:07.000","2025-10-13T00:34:41.000","NYPD","New York City Police Department","Illegal Parking","Blocked Hydrant","Street/Sidewalk","11234","1274 EAST   72 STREET","EAST   72 STREET","AVENUE L","AVENUE M","AVENUE L","AVENUE M","ADDRESS","BROOKLYN","EAST   72 STREET",,"Closed",,"The Police Department responded to the complaint and took action to fix the condition.","2025-10-13T00:34:51.000","18 BROOKLYN","3083570067","BROOKLYN","1008540","167119","ONLINE","Unspecified","BROOKLYN",,,,,,,,"40.625346256122654","-73.91249725020367","
,  
(40.625346256122654, -73.91249725020367)"
"66460948","2025-10-13T00:13:53.000","2025-10-13T00:30:35.000","NYPD","New York City Police Department","Noise - Commercial","Loud Music/Party","Club/Bar/Restaurant","10307","399 ELLIS STREET","ELLIS STREET","WEIR LANE","MAIN STREET","WEIR LANE","MAIN STREET","ADDRESS","STATEN ISLAND","ELLIS STREET",,"Closed",,"The Police Department responded to the complaint and took action to fix the condition.","2025-10-13T00:30:41.000","03 STATEN ISLAND","5080030105","STATEN ISLAND","914616","126623","PHONE","Unspecified","STATEN ISLAND",,,,,,,,"40.51395272880621","-74.25043315353761","
,  
(40.51395272880621, -74.25043315353761)"
"66453446","2025-10-13T00:13:39.000",,"NYPD","New York City Police Department","Noise - Residential","Banging/Pounding","Residential Building/House","10456","955 CAULDWELL AVENUE","CAULDWELL AVENUE","EAST  163 STREET","EAST  164 STREET","EAST  163 STREET","EAST  164 STREET","ADDRESS","BRONX","CAULDWELL AVENUE",,"In Progress",,,,"03 BRONX","2026210001","BRONX","1010153","239659","ONLINE","Unspecified","BRONX",,,,,,,,"40.8244461683354","-73.9064073482954","
,  
(40.8244461683354, -73.9064073482954)"
"66452909","2025-10-13T00:13:33.000","2025-10-13T00:56:16.000","NYPD","New York City Police Department","Noise - Residential","Loud Music/Party","Residential Building/House","10466","655 EAST  230 STREET","EAST  230 STREET","CARPENTER AVENUE","LOWERRE PLACE","CARPENTER AVENUE","LOWERRE PLACE","ADDRESS","BRONX","EAST  230 STREET",,"Closed",,"The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.","2025-10-13T00:56:26.000","12 BRONX","2048330028","BRONX","1022911","264242","MOBILE","Unspecified","BRONX",,,,,,,,"40.89187241649303","-73.86016845296459","
,  
(40.89187241649303, -73.86016845296459)"
"66459663","2025-10-13T00:13:08.000","2025-10-13T00:46:38.000","NYPD","New York City Police Department","Noise - Vehicle","Engine Idling","Street/Sidewalk","11360","200-08 CROSS ISLAND PARKWAY","CROSS ISLAND PARKWAY","200 STREET","201 STREET","200 STREET","201 STREET","ADDRESS","BAYSIDE","CROSS ISLAND PARKWAY",,"Closed",,"The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.","2025-10-13T00:46:47.000","07 QUEENS","4057750003","QUEENS","1041315","225756","PHONE","Unspecified","QUEENS","Other",,,,,,,"40.78614001388557","-73.79393136745385","
,  
(40.78614001388557, -73.79393136745385)"
"66458621","2025-10-13T00:13:04.000","2025-10-13T00:34:13.000","NYPD","New York City Police Department","Noise - Residential","Banging/Pounding","Residential Building/House","10473","535 HAVEMEYER AVENUE","HAVEMEYER AVENUE","LACOMBE AVENUE","RANDALL AVENUE","LACOMBE AVENUE","RANDALL AVENUE","ADDRESS","BRONX","HAVEMEYER AVENUE",,"Closed",,"The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.","2025-10-13T00:34:21.000","09 BRONX","2035370001","BRONX","1027243","237367","ONLINE","Unspecified","BRONX",,,,,,,,"40.81808863502929","-73.84467259346006","
,  
(40.81808863502929, -73.84467259346006)"
"66456257","2025-10-13T00:12:53.000","2025-10-13T01:34:48.000","NYPD","New York City Police Department","Noise - Residential","Banging/Pounding","Residential Building/House","10463","49 WEST  225 STREET","WEST  225 STREET","EXTERIOR STREET","BROADWAY","EXTERIOR STREET","BROADWAY","ADDRESS","BRONX","WEST  225 STREET",,"Closed",,"The Police Department responded to the complaint and determined that police action was not necessary.","2025-10-13T01:34:53.000","08 BRONX","1022150116","BRONX","1009652","257603","ONLINE","Unspecified","BRONX",,,,,,,,"40.87369857353044","-73.90814957564673","
,  
(40.87369857353044, -73.90814957564673)"
"66460069","2025-10-13T00:12:49.000","2025-10-13T00:56:16.000","NYPD","New York City Police Department","Noise - Residential","Loud Music/Party","Residential Building/House","10466","655 EAST  230 STREET","EAST  230 STREET","CARPENTER AVENUE","LOWERRE PLACE","CARPENTER AVENUE","LOWERRE PLACE","ADDRESS","BRONX","EAST  230 STREET",,"Closed",,"The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.","2025-10-13T00:56:23.000","12 BRONX","2048330028","BRONX","1022911","264242","MOBILE","Unspecified","BRONX",,,,,,,,"40.89187241649303","-73.86016845296459","
,  
(40.89187241649303, -73.86016845296459)"
"66459286","2025-10-13T00:12:38.000",,"NYPD","New York City Police Department","Noise - Residential","Banging/Pounding","Residential Building/House","11225","332 ROGERS AVENUE","ROGERS AVENUE","MONTGOMERY STREET","SULLIVAN PLACE","MONTGOMERY STREET","SULLIVAN PLACE","ADDRESS","BROOKLYN","ROGERS AVENUE",,"In Progress",,,,"09 BROOKLYN","3013040129","BROOKLYN","997085","181613","PHONE","Unspecified","BROOKLYN",,,,,,,,"40.66515315606502","-73.95373536849284","
,  
(40.66515315606502, -73.95373536849284)"
"66452878","2025-10-13T00:12:09.000","2025-10-13T00:56:05.000","NYPD","New York City Police Department","Noise - Residential","Loud Music/Party","Residential Building/House","10466","655 EAST  230 STREET","EAST  230 STREET","CARPENTER AVENUE","LOWERRE PLACE","CARPENTER AVENUE","LOWERRE PLACE","ADDRESS","BRONX","EAST  230 STREET",,"Closed",,"The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.","2025-10-13T00:56:16.000","12 BRONX","2048330028","BRONX","1022911","264242","MOBILE","Unspecified","BRONX",,,,,,,,"40.89187241649303","-73.86016845296459","
,  
(40.89187241649303, -73.86016845296459)"
"66458702","2025-10-13T00:11:47.000","2025-10-13T00:46:21.000","NYPD","New York City Police Department","Noise - Residential","Loud Music/Party","Residential Building/House","10001","208 WEST   30 STREET","WEST   30 STREET","7 AVENUE","8 AVENUE","7 AVENUE","8 AVENUE","ADDRESS","NEW YORK","WEST   30 STREET",,"Closed",,"The Police Department responded to the complaint and determined that police action was not necessary.","2025-10-13T00:46:27.000","05 MANHATTAN","1007790049","MANHATTAN","986175","212052","ONLINE","Unspecified","MANHATTAN",,,,,,,,"40.74871010966081","-73.99305250373475","
,  
(40.74871010966081, -73.99305250373475)"
"66458927","2025-10-13T00:11:22.000","2025-10-13T00:55:55.000","NYPD","New York City Police Department","Noise - Residential","Loud Music/Party","Residential Building/House","10466","655 EAST  230 STREET","EAST  230 STREET","CARPENTER AVENUE","LOWERRE PLACE","CARPENTER AVENUE","LOWERRE PLACE","ADDRESS","BRONX","EAST  230 STREET",,"Closed",,"The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.","2025-10-13T00:56:03.000","12 BRONX","2048330028","BRONX","1022911","264242","MOBILE","Unspecified","BRONX",,,,,,,,"40.89187241649303","-73.86016845296459","
,  
(40.89187241649303, -73.86016845296459)"
"66460698","2025-10-13T00:11:09.000","2025-10-13T00:56:18.000","NYPD","New York City Police Department","Illegal Parking","Blocked Hydrant","Street/Sidewalk","11224","2882 WEST   19 STREET","WEST   19 STREET","NEPTUNE AVENUE","MERMAID AVENUE","NEPTUNE AVENUE","MERMAID AVENUE","ADDRESS","BROOKLYN","WEST   19 STREET",,"Closed",,"The Police Department responded to the complaint and took action to fix the condition.","2025-10-13T00:56:27.000","13 BROOKLYN","3070190043","BROOKLYN","988156","149501","ONLINE","Unspecified","BROOKLYN",,,,,,,,"40.57702086213664","-73.98593913568332","
,  
(40.57702086213664, -73.98593913568332)"
